time,x,y,ref_x,ref_y,err_y,phi_cmd
3255.1999,59.6162,0.2047,59.6000,0.3571,-0.1500,0.0392
3255.2399,59.7172,0.1934,59.8000,0.3371,-0.1511,0.0444
3255.2599,59.7677,0.1879,59.8000,0.3371,-0.1517,0.0398
3255.2999,59.8687,0.1768,59.8000,0.3371,-0.1528,0.0445
3255.3199,59.9192,0.1713,60.0000,0.3177,-0.1534,0.0401
3255.3599,60.0202,0.1605,60.0000,0.3177,-0.1546,0.0454
3255.3799,60.0708,0.1551,60.0000,0.3177,-0.1551,0.0400
3255.4199,60.1718,0.1444,60.2000,0.2987,-0.1563,0.0459
3255.4599,60.2728,0.1338,60.2000,0.2987,-0.1574,0.0456
3255.4799,60.3233,0.1286,60.4000,0.2802,-0.1579,0.0408
3255.5199,60.4243,0.1183,60.4000,0.2802,-0.1590,0.0455
3255.5399,60.4748,0.1132,60.4000,0.2802,-0.1595,0.0407
3255.5799,60.5758,0.1031,60.6000,0.2622,-0.1606,0.0465
3255.5999,60.6264,0.0980,60.6000,0.2622,-0.1612,0.0414
3255.6399,60.7274,0.0881,60.8000,0.2447,-0.1623,0.0464
3255.6599,60.7779,0.0831,60.8000,0.2447,-0.1628,0.0421
3255.6999,60.8284,0.0782,60.8000,0.2447,-0.1634,0.0419
3255.7199,60.9294,0.0685,61.0000,0.2277,-0.1645,0.0468
3255.7599,61.0304,0.0589,61.0000,0.2277,-0.1656,0.0476
3255.7799,61.0808,0.0542,61.0000,0.2277,-0.1661,0.0419
3255.8199,61.1819,0.0449,61.2000,0.2111,-0.1672,0.0475
3255.8399,61.2324,0.0402,61.2000,0.2111,-0.1677,0.0426
3255.8799,61.3334,0.0311,61.4000,0.1951,-0.1688,0.0476
3255.8999,61.3839,0.0265,61.4000,0.1951,-0.1693,0.0433
3255.9399,61.4344,0.0220,61.4000,0.1951,-0.1698,0.0432
3255.9599,61.5354,0.0131,61.6000,0.1796,-0.1709,0.0480
3255.9999,61.6364,0.0043,61.6000,0.1796,-0.1720,0.0487
3256.0199,61.6869,-0.0000,61.6000,0.1796,-0.1725,0.0432
3256.0599,61.7879,-0.0086,61.8000,0.1645,-0.1735,0.0486
3256.0799,61.8385,-0.0128,61.8000,0.1645,-0.1740,0.0438
3256.1199,61.9395,-0.0212,62.0000,0.1500,-0.1750,0.0488
3256.1399,61.9900,-0.0253,62.0000,0.1500,-0.1756,0.0444
3256.1599,62.0405,-0.0294,62.0000,0.1500,-0.1761,0.0444
3256.1999,62.1416,-0.0375,62.2000,0.1360,-0.1771,0.0491
3256.2199,62.1921,-0.0415,62.2000,0.1360,-0.1776,0.0449
3256.2599,62.2932,-0.0494,62.4000,0.1225,-0.1786,0.0490
3256.2799,62.3437,-0.0533,62.4000,0.1225,-0.1792,0.0454
3256.3199,62.4448,-0.0610,62.4000,0.1225,-0.1802,0.0497
3256.3399,62.4954,-0.0648,62.6000,0.1095,-0.1806,0.0451
3256.3799,62.5965,-0.0723,62.6000,0.1095,-0.1817,0.0504
3256.3999,62.6471,-0.0760,62.6000,0.1095,-0.1822,0.0455
3256.4399,62.7482,-0.0833,62.8000,0.0971,-0.1832,0.0503
3256.4599,62.7988,-0.0869,62.8000,0.0971,-0.1837,0.0460
3256.4999,62.9000,-0.0939,63.0000,0.0851,-0.1846,0.0500
3256.5199,62.9506,-0.0974,63.0000,0.0851,-0.1851,0.0465
3256.5599,63.0519,-0.1043,63.0000,0.0851,-0.1861,0.0505
3256.5799,63.1025,-0.1077,63.2000,0.0737,-0.1866,0.0462
3256.6199,63.2038,-0.1143,63.2000,0.0737,-0.1875,0.0512
3256.6399,63.2544,-0.1176,63.2000,0.0737,-0.1880,0.0465
3256.6799,63.3557,-0.1240,63.4000,0.0628,-0.1890,0.0512
3256.6999,63.4064,-0.1272,63.4000,0.0628,-0.1894,0.0470
3256.7399,63.5077,-0.1334,63.6000,0.0525,-0.1903,0.0508
3256.7599,63.5584,-0.1365,63.6000,0.0525,-0.1908,0.0475
3256.7999,63.6597,-0.1425,63.6000,0.0525,-0.1917,0.0512
3256.8199,63.7104,-0.1455,63.8000,0.0427,-0.1922,0.0473
3256.8399,63.7611,-0.1484,63.8000,0.0427,-0.1927,0.0479
3256.8799,63.8625,-0.1541,63.8000,0.0427,-0.1935,0.0513
3256.8999,63.9132,-0.1569,64.0000,0.0334,-0.1940,0.0478
3256.9399,64.0147,-0.1624,64.0000,0.0334,-0.1949,0.0522
3256.9599,64.0654,-0.1651,64.0000,0.0334,-0.1953,0.0478
3256.9999,64.1669,-0.1704,64.2000,0.0246,-0.1963,0.0523
3257.0199,64.2176,-0.1730,64.2000,0.0246,-0.1967,0.0483
3257.0599,64.3191,-0.1781,64.4000,0.0164,-0.1975,0.0519
3257.0799,64.3699,-0.1806,64.4000,0.0164,-0.1980,0.0488
3257.1199,64.4714,-0.1854,64.4000,0.0164,-0.1988,0.0521
3257.1399,64.5221,-0.1878,64.6000,0.0087,-0.1992,0.0488
3257.1799,64.6236,-0.1924,64.6000,0.0087,-0.2001,0.0528
3257.1999,64.6744,-0.1947,64.6000,0.0087,-0.2005,0.0486
3257.2399,64.7759,-0.1991,64.8000,0.0015,-0.2014,0.0531
3257.2599,64.8267,-0.2013,64.8000,0.0015,-0.2018,0.0491
3257.2999,64.9282,-0.2055,65.0000,-0.0051,-0.2026,0.0528
3257.3199,64.9790,-0.2075,65.0000,-0.0051,-0.2030,0.0497
3257.3599,65.0805,-0.2115,65.0000,-0.0051,-0.2038,0.0526
3257.3799,65.1313,-0.2134,65.2000,-0.0111,-0.2042,0.0498
3257.4199,65.2328,-0.2172,65.2000,-0.0111,-0.2050,0.0534
3257.4399,65.2836,-0.2190,65.2000,-0.0111,-0.2054,0.0494
3257.4799,65.3851,-0.2225,65.4000,-0.0167,-0.2062,0.0538
3257.4999,65.4359,-0.2242,65.4000,-0.0167,-0.2066,0.0499
3257.5399,65.5374,-0.2276,65.6000,-0.0216,-0.2073,0.0535
3257.5599,65.5881,-0.2292,65.6000,-0.0216,-0.2078,0.0504
3257.5999,65.6896,-0.2323,65.6000,-0.0216,-0.2085,0.0531
3257.6199,65.7404,-0.2337,65.8000,-0.0261,-0.2089,0.0507
3257.6599,65.8418,-0.2366,65.8000,-0.0261,-0.2096,0.0539
3257.6799,65.8926,-0.2380,65.8000,-0.0261,-0.2099,0.0501
3257.7199,65.9433,-0.2393,66.0000,-0.0300,-0.2104,0.0511
3257.7399,66.0448,-0.2419,66.0000,-0.0300,-0.2111,0.0540
3257.7599,66.0955,-0.2431,66.0000,-0.0300,-0.2114,0.0505
3257.7999,66.1969,-0.2455,66.2000,-0.0333,-0.2122,0.0548
3257.8199,66.2477,-0.2466,66.2000,-0.0333,-0.2126,0.0509
3257.8399,66.2984,-0.2477,66.4000,-0.0361,-0.2129,0.0507
3257.8799,66.3998,-0.2498,66.4000,-0.0361,-0.2137,0.0549
3257.8999,66.4505,-0.2507,66.4000,-0.0361,-0.2140,0.0512
3257.9399,66.5519,-0.2526,66.6000,-0.0383,-0.2147,0.0545
3257.9599,66.6026,-0.2534,66.6000,-0.0383,-0.2151,0.0516
3257.9999,66.7040,-0.2550,66.8000,-0.0400,-0.2157,0.0540
3258.0399,66.7547,-0.2558,66.8000,-0.0400,-0.2161,0.0520
3258.0599,66.8560,-0.2572,66.8000,-0.0400,-0.2167,0.0546
3258.0999,66.9067,-0.2578,67.0000,-0.0412,-0.2170,0.0512
3258.1199,67.0081,-0.2589,67.0000,-0.0412,-0.2177,0.0550
3258.1599,67.1095,-0.2599,67.2000,-0.0418,-0.2182,0.0540
3258.1799,67.1602,-0.2603,67.2000,-0.0418,-0.2186,0.0521
3258.1999,67.2109,-0.2607,67.2000,-0.0418,-0.2188,0.0517
3258.2399,67.3123,-0.2613,67.4000,-0.0419,-0.2194,0.0539
3258.2599,67.3630,-0.2616,67.4000,-0.0419,-0.2197,0.0524
3258.2999,67.4643,-0.2621,67.4000,-0.0419,-0.2203,0.0546
3258.3399,67.5150,-0.2622,67.6000,-0.0414,-0.2205,0.0520
3258.3599,67.6164,-0.2625,67.6000,-0.0414,-0.2212,0.0552
3258.3999,67.7178,-0.2625,67.8000,-0.0403,-0.2217,0.0543
3258.4199,67.7685,-0.2625,67.8000,-0.0403,-0.2220,0.0525
3258.4399,67.8192,-0.2624,67.8000,-0.0403,-0.2222,0.0521
3258.4799,67.9206,-0.2622,68.0000,-0.0387,-0.2227,0.0542
3258.4999,67.9713,-0.2620,68.0000,-0.0387,-0.2230,0.0528
3258.5399,68.0727,-0.2615,68.0000,-0.0387,-0.2235,0.0546
3258.5599,68.1234,-0.2612,68.2000,-0.0366,-0.2237,0.0525
3258.5999,68.2249,-0.2606,68.2000,-0.0366,-0.2243,0.0552
3258.6199,68.2756,-0.2602,68.2000,-0.0366,-0.2245,0.0524
3258.6599,68.3771,-0.2593,68.4000,-0.0339,-0.2250,0.0551
3258.6799,68.4278,-0.2588,68.4000,-0.0339,-0.2252,0.0528
3258.7199,68.5293,-0.2576,68.6000,-0.0307,-0.2257,0.0546
3258.7399,68.5800,-0.2570,68.6000,-0.0307,-0.2260,0.0531
3258.7799,68.6815,-0.2556,68.6000,-0.0307,-0.2264,0.0545
3258.7999,68.7322,-0.2549,68.8000,-0.0269,-0.2266,0.0529
3258.8399,68.8337,-0.2533,68.8000,-0.0269,-0.2271,0.0552
3258.8599,68.8845,-0.2525,68.8000,-0.0269,-0.2272,0.0526
3258.8999,68.9860,-0.2506,69.0000,-0.0226,-0.2277,0.0552
3258.9199,69.0368,-0.2497,69.0000,-0.0226,-0.2279,0.0530
3258.9599,69.1383,-0.2476,69.2000,-0.0177,-0.2283,0.0546
3258.9799,69.1891,-0.2466,69.2000,-0.0177,-0.2285,0.0534
3259.0199,69.2907,-0.2443,69.2000,-0.0177,-0.2289,0.0543
3259.0399,69.3414,-0.2431,69.4000,-0.0123,-0.2291,0.0532
3259.0799,69.4430,-0.2406,69.4000,-0.0123,-0.2295,0.0550
3259.0999,69.4938,-0.2393,69.4000,-0.0123,-0.2296,0.0527
3259.1399,69.5954,-0.2366,69.6000,-0.0063,-0.2300,0.0552
3259.1599,69.6462,-0.2351,69.6000,-0.0063,-0.2302,0.0531
3259.1999,69.7477,-0.2322,69.8000,0.0002,-0.2305,0.0546
3259.2199,69.7985,-0.2306,69.8000,0.0002,-0.2307,0.0534
3259.2599,69.9001,-0.2275,69.8000,0.0002,-0.2309,0.0541
3259.2799,69.9509,-0.2258,70.0000,0.0072,-0.2311,0.0535
3259.3199,70.0525,-0.2224,70.0000,0.0072,-0.2314,0.0547
3259.3399,70.1033,-0.2207,70.0000,0.0072,-0.2315,0.0528
3259.3799,70.2048,-0.2170,70.2000,0.0148,-0.2318,0.0550
3259.3999,70.2556,-0.2151,70.2000,0.0148,-0.2320,0.0531
3259.4399,70.3571,-0.2113,70.4000,0.0229,-0.2322,0.0544
3259.4599,70.4079,-0.2093,70.4000,0.0229,-0.2324,0.0535
3259.4999,70.5094,-0.2052,70.4000,0.0229,-0.2325,0.0538
3259.5399,70.6109,-0.2010,70.6000,0.0316,-0.2329,0.0550
3259.5599,70.6617,-0.1988,70.6000,0.0316,-0.2329,0.0530
3259.5999,70.7631,-0.1944,70.8000,0.0408,-0.2331,0.0541
3259.6199,70.8139,-0.1921,70.8000,0.0408,-0.2333,0.0534
3259.6599,70.9153,-0.1874,71.0000,0.0505,-0.2334,0.0535
3259.6799,70.9660,-0.1850,71.0000,0.0505,-0.2335,0.0536
3259.7199,71.0674,-0.1801,71.0000,0.0505,-0.2337,0.0539
3259.7399,71.1181,-0.1776,71.2000,0.0607,-0.2337,0.0528
3259.7799,71.1688,-0.1751,71.2000,0.0607,-0.2339,0.0536
3259.7999,71.2702,-0.1699,71.2000,0.0607,-0.2340,0.0538
3259.8399,71.3715,-0.1646,71.4000,0.0715,-0.2342,0.0540
3259.8599,71.4222,-0.1618,71.4000,0.0715,-0.2342,0.0532
3259.8999,71.5235,-0.1563,71.6000,0.0828,-0.2343,0.0531
3259.9199,71.5742,-0.1535,71.6000,0.0828,-0.2344,0.0534
3259.9599,71.6755,-0.1477,71.6000,0.0828,-0.2345,0.0534
3259.9799,71.7261,-0.1447,71.8000,0.0947,-0.2345,0.0528
3260.0199,71.7767,-0.1418,71.8000,0.0947,-0.2346,0.0534
3260.0399,71.8780,-0.1357,71.8000,0.0947,-0.2347,0.0532
3260.0599,71.9286,-0.1326,72.0000,0.1070,-0.2347,0.0528
3260.0999,72.0298,-0.1263,72.0000,0.1070,-0.2348,0.0536
3260.1399,72.0804,-0.1232,72.0000,0.1070,-0.2348,0.0527
3260.1599,72.1816,-0.1167,72.2000,0.1199,-0.2348,0.0532
3260.1799,72.2322,-0.1134,72.2000,0.1199,-0.2349,0.0528
3260.2199,72.3334,-0.1067,72.4000,0.1333,-0.2348,0.0525
3260.2599,72.4345,-0.0998,72.4000,0.1333,-0.2349,0.0532
3260.2799,72.4850,-0.0963,72.4000,0.1333,-0.2349,0.0524
3260.3199,72.5862,-0.0893,72.6000,0.1472,-0.2349,0.0528
3260.3399,72.6368,-0.0857,72.6000,0.1472,-0.2349,0.0526
3260.3599,72.6873,-0.0821,72.6000,0.1472,-0.2348,0.0523
3260.3999,72.7884,-0.0747,72.8000,0.1616,-0.2348,0.0526
3260.4399,72.8895,-0.0672,72.8000,0.1616,-0.2348,0.0519
3260.4599,72.9401,-0.0634,73.0000,0.1765,-0.2347,0.0523
3260.4799,72.9906,-0.0596,73.0000,0.1765,-0.2347,0.0527
3260.5199,73.0917,-0.0518,73.0000,0.1765,-0.2346,0.0516
3260.5399,73.1422,-0.0479,73.2000,0.1920,-0.2346,0.0521
3260.5799,73.2433,-0.0399,73.2000,0.1920,-0.2345,0.0520
3260.5999,73.2939,-0.0358,73.2000,0.1920,-0.2344,0.0518
3260.6399,73.3950,-0.0276,73.4000,0.2079,-0.2343,0.0517
3260.6799,73.4455,-0.0234,73.4000,0.2079,-0.2343,0.0520
3260.6999,73.5466,-0.0150,73.6000,0.2243,-0.2341,0.0510
3260.7199,73.5972,-0.0108,73.6000,0.2243,-0.2341,0.0521
3260.7599,73.6983,-0.0021,73.6000,0.2243,-0.2339,0.0507
3260.7799,73.7488,0.0022,73.8000,0.2413,-0.2338,0.0517
3260.8199,73.8499,0.0111,73.8000,0.2413,-0.2336,0.0510
3260.8399,73.9005,0.0155,73.8000,0.2413,-0.2335,0.0512
3260.8799,74.0016,0.0246,74.0000,0.2587,-0.2333,0.0509
3260.9199,74.0521,0.0292,74.0000,0.2587,-0.2332,0.0514
3260.9399,74.1533,0.0384,74.2000,0.2766,-0.2330,0.0501
3260.9599,74.2038,0.0431,74.2000,0.2766,-0.2329,0.0515
3260.9999,74.3049,0.0525,74.2000,0.2766,-0.2326,0.0498
3261.0199,74.3555,0.0573,74.4000,0.2950,-0.2325,0.0511
3261.0599,74.4566,0.0670,74.4000,0.2950,-0.2323,0.0500
3261.0999,74.5072,0.0719,74.4000,0.2950,-0.2321,0.0505
3261.1199,74.6083,0.0817,74.6000,0.3139,-0.2319,0.0499
3261.1399,74.6588,0.0867,74.6000,0.3139,-0.2317,0.0507
3261.1799,74.7599,0.0968,74.8000,0.3332,-0.2314,0.0491
3261.1999,74.8105,0.1019,74.8000,0.3332,-0.2313,0.0507
3261.2399,74.9116,0.1121,74.8000,0.3332,-0.2309,0.0485
3261.2599,74.9622,0.1173,75.0000,0.3531,-0.2308,0.0505
3261.2999,75.0632,0.1278,75.0000,0.3531,-0.2305,0.0488
3261.3199,75.1138,0.1331,75.0000,0.3531,-0.2303,0.0498
3261.3599,75.2149,0.1438,75.2000,0.3734,-0.2299,0.0488
3261.3799,75.2654,0.1491,75.2000,0.3734,-0.2298,0.0498
3261.4199,75.3664,0.1600,75.4000,0.3942,-0.2294,0.0480
3261.4399,75.4169,0.1655,75.4000,0.3942,-0.2292,0.0498
3261.4799,75.5180,0.1766,75.4000,0.3942,-0.2287,0.0474
3261.4999,75.5685,0.1821,75.6000,0.4154,-0.2286,0.0497
3261.5399,75.6190,0.1877,75.6000,0.4154,-0.2284,0.0495
3261.5599,75.7199,0.1991,75.6000,0.4154,-0.2279,0.0470
3261.5999,75.8209,0.2105,75.8000,0.4371,-0.2275,0.0474
3261.6199,75.8714,0.2163,75.8000,0.4371,-0.2273,0.0490
3261.6599,75.9723,0.2279,76.0000,0.4593,-0.2269,0.0470
3261.6799,76.0228,0.2337,76.0000,0.4593,-0.2267,0.0489
3261.7199,76.1236,0.2456,76.0000,0.4593,-0.2261,0.0461
3261.7399,76.1741,0.2515,76.2000,0.4819,-0.2259,0.0488
3261.7799,76.2749,0.2635,76.2000,0.4819,-0.2254,0.0462
3261.7999,76.3253,0.2696,76.2000,0.4819,-0.2251,0.0479
3261.8399,76.4261,0.2817,76.4000,0.5049,-0.2247,0.0463
3261.8599,76.4765,0.2879,76.4000,0.5049,-0.2244,0.0478
3261.8999,76.5773,0.3003,76.6000,0.5284,-0.2239,0.0455
3261.9199,76.6276,0.3065,76.6000,0.5284,-0.2236,0.0478
3261.9399,76.6780,0.3128,76.6000,0.5284,-0.2233,0.0475
3261.9799,76.7787,0.3254,76.8000,0.5523,-0.2228,0.0451
3262.0199,76.8290,0.3317,76.8000,0.5523,-0.2225,0.0474
3262.0399,76.9297,0.3445,77.0000,0.5767,-0.2219,0.0441
3262.0599,76.9800,0.3509,77.0000,0.5767,-0.2216,0.0476
3262.0999,77.0806,0.3639,77.0000,0.5767,-0.2210,0.0444
3262.1399,77.1309,0.3704,77.2000,0.6015,-0.2207,0.0465
3262.1599,77.2315,0.3836,77.2000,0.6015,-0.2201,0.0443
3262.1799,77.2818,0.3902,77.2000,0.6015,-0.2198,0.0466
3262.2199,77.3823,0.4035,77.4000,0.6267,-0.2192,0.0438
3262.2399,77.4325,0.4102,77.4000,0.6267,-0.2189,0.0464
3262.2799,77.5330,0.4236,77.6000,0.6523,-0.2182,0.0427
3262.2999,77.5833,0.4304,77.6000,0.6523,-0.2179,0.0463
3262.3399,77.6838,0.4441,77.6000,0.6523,-0.2173,0.0428
3262.3599,77.7340,0.4510,77.8000,0.6784,-0.2169,0.0454
3262.3999,77.8345,0.4648,77.8000,0.6784,-0.2162,0.0428
3262.4199,77.8847,0.4718,77.8000,0.6784,-0.2159,0.0452
3262.4599,77.9851,0.4858,78.0000,0.7048,-0.2152,0.0421
3262.4799,78.0353,0.4928,78.0000,0.7048,-0.2148,0.0451
3262.5199,78.1357,0.5070,78.2000,0.7317,-0.2141,0.0412
3262.5399,78.1859,0.5141,78.2000,0.7317,-0.2137,0.0449
3262.5799,78.2863,0.5284,78.2000,0.7317,-0.2130,0.0411
3262.5999,78.3365,0.5356,78.4000,0.7589,-0.2126,0.0441
3262.6399,78.4369,0.5501,78.4000,0.7589,-0.2119,0.0412
3262.6599,78.4870,0.5574,78.4000,0.7589,-0.2115,0.0439
3262.6999,78.5874,0.5721,78.6000,0.7866,-0.2107,0.0404
3262.7199,78.6376,0.5795,78.6000,0.7866,-0.2103,0.0437
3262.7599,78.7379,0.5943,78.8000,0.8146,-0.2095,0.0396
3262.7799,78.7881,0.6018,78.8000,0.8146,-0.2091,0.0436
3262.8199,78.8885,0.6167,78.8000,0.8146,-0.2083,0.0395
3262.8399,78.9386,0.6243,79.0000,0.8430,-0.2078,0.0428
3262.8799,79.0390,0.6394,79.0000,0.8430,-0.2070,0.0395
3262.8999,79.0892,0.6471,79.0000,0.8430,-0.2066,0.0425
3262.9399,79.1895,0.6624,79.2000,0.8718,-0.2058,0.0388
3262.9599,79.2397,0.6701,79.2000,0.8718,-0.2053,0.0424
3262.9999,79.3401,0.6855,79.4000,0.9009,-0.2044,0.0380
3263.0199,79.3902,0.6933,79.4000,0.9009,-0.2040,0.0422
3263.0599,79.4906,0.7089,79.4000,0.9009,-0.2032,0.0377
3263.0799,79.5407,0.7167,79.6000,0.9304,-0.2027,0.0414
3263.1199,79.6411,0.7325,79.6000,0.9304,-0.2018,0.0377
3263.1399,79.6913,0.7404,79.6000,0.9304,-0.2013,0.0410
3263.1799,79.7916,0.7564,79.8000,0.9603,-0.2004,0.0370
3263.1999,79.8418,0.7644,79.8000,0.9603,-0.2000,0.0408
3263.2399,79.9421,0.7804,80.0000,0.9906,-0.1990,0.0362
3263.2599,79.9923,0.7885,80.0000,0.9906,-0.1986,0.0407
3263.2999,80.0926,0.8047,80.0000,0.9906,-0.1976,0.0360
3263.3199,80.1427,0.8129,80.2000,1.0211,-0.1971,0.0399
3263.3399,80.1929,0.8211,80.2000,1.0211,-0.1967,0.0401
3263.3799,80.2932,0.8374,80.2000,1.0211,-0.1957,0.0354
3263.3999,80.3433,0.8457,80.4000,1.0520,-0.1952,0.0394
3263.4399,80.4436,0.8622,80.4000,1.0520,-0.1942,0.0352
3263.4599,80.4938,0.8705,80.4000,1.0520,-0.1938,0.0392
3263.4999,80.5940,0.8872,80.6000,1.0833,-0.1928,0.0348
3263.5399,80.6441,0.8956,80.6000,1.0833,-0.1923,0.0388
3263.5599,80.7444,0.9124,80.8000,1.1149,-0.1913,0.0339
3263.5799,80.7945,0.9208,80.8000,1.1149,-0.1908,0.0389
3263.6199,80.8947,0.9377,80.8000,1.1149,-0.1898,0.0337
3263.6399,80.9448,0.9462,81.0000,1.1468,-0.1893,0.0379
3263.6799,81.0450,0.9633,81.0000,1.1468,-0.1883,0.0334
3263.7199,81.0950,0.9719,81.0000,1.1468,-0.1878,0.0374
3263.7399,81.1952,0.9891,81.2000,1.1790,-0.1867,0.0328
3263.7599,81.2452,0.9977,81.2000,1.1790,-0.1862,0.0375
3263.7999,81.3453,1.0150,81.4000,1.2115,-0.1852,0.0322
3263.8399,81.3954,1.0237,81.4000,1.2115,-0.1846,0.0370
3263.8599,81.4955,1.0411,81.4000,1.2115,-0.1836,0.0316
3263.8799,81.5455,1.0498,81.6000,1.2443,-0.1830,0.0366
3263.9199,81.6455,1.0674,81.6000,1.2443,-0.1820,0.0318
3263.9399,81.6955,1.0762,81.6000,1.2443,-0.1814,0.0358
3263.9799,81.7955,1.0939,81.8000,1.2775,-0.1804,0.0309
3264.0199,81.8455,1.1027,81.8000,1.2775,-0.1798,0.0356
3264.0399,81.9454,1.1205,82.0000,1.3109,-0.1787,0.0300
3264.0799,81.9954,1.1295,82.0000,1.3109,-0.1782,0.0356
3264.0999,82.0953,1.1473,82.0000,1.3109,-0.1770,0.0299
3264.1399,82.1452,1.1563,82.2000,1.3446,-0.1765,0.0350
3264.1599,82.2451,1.1743,82.2000,1.3446,-0.1754,0.0299
3264.1999,82.3449,1.1923,82.4000,1.3786,-0.1743,0.0293
3264.2199,82.3949,1.2014,82.4000,1.3786,-0.1738,0.0345
3264.2599,82.4946,1.2195,82.4000,1.3786,-0.1727,0.0292
3264.2799,82.5445,1.2286,82.6000,1.4128,-0.1721,0.0336
3264.3199,82.6443,1.2469,82.6000,1.4128,-0.1710,0.0285
3264.3399,82.6942,1.2561,82.6000,1.4128,-0.1704,0.0331
3264.3799,82.7939,1.2745,82.8000,1.4473,-0.1692,0.0277
3264.3999,82.8437,1.2838,82.8000,1.4473,-0.1686,0.0327
3264.4399,82.9434,1.3023,83.0000,1.4821,-0.1674,0.0269
3264.4599,82.9933,1.3116,83.0000,1.4821,-0.1668,0.0323
3264.4999,83.0930,1.3302,83.0000,1.4821,-0.1656,0.0264
3264.5199,83.1428,1.3396,83.2000,1.5171,-0.1649,0.0316
3264.5599,83.2424,1.3583,83.2000,1.5171,-0.1637,0.0260
3264.5799,83.2923,1.3677,83.2000,1.5171,-0.1631,0.0311
3264.6199,83.3919,1.3866,83.4000,1.5523,-0.1618,0.0254
3264.6399,83.4417,1.3960,83.4000,1.5523,-0.1612,0.0308
3264.6799,83.5414,1.4150,83.6000,1.5878,-0.1599,0.0245
3264.6999,83.5912,1.4245,83.6000,1.5878,-0.1593,0.0304
3264.7399,83.6908,1.4435,83.6000,1.5878,-0.1580,0.0241
3264.7599,83.7406,1.4531,83.8000,1.6236,-0.1573,0.0297
3264.7999,83.8402,1.4722,83.8000,1.6236,-0.1560,0.0238
3264.8199,83.8900,1.4818,83.8000,1.6236,-0.1554,0.0292
3264.8599,83.9896,1.5011,84.0000,1.6595,-0.1541,0.0232
3264.8799,84.0394,1.5107,84.0000,1.6595,-0.1534,0.0289
3264.9199,84.1390,1.5301,84.2000,1.6957,-0.1521,0.0224
3264.9399,84.1888,1.5398,84.2000,1.6957,-0.1514,0.0285
3264.9799,84.2387,1.5495,84.2000,1.6957,-0.1507,0.0279
3264.9999,84.3383,1.5689,84.4000,1.7321,-0.1494,0.0220
3265.0399,84.3881,1.5787,84.4000,1.7321,-0.1487,0.0277
3265.0599,84.4877,1.5983,84.4000,1.7321,-0.1474,0.0209
3265.0799,84.5375,1.6080,84.6000,1.7686,-0.1467,0.0275
3265.1199,84.6372,1.6276,84.6000,1.7686,-0.1454,0.0212
3265.1399,84.6870,1.6374,84.6000,1.7686,-0.1447,0.0267
3265.1799,84.7866,1.6571,84.8000,1.8054,-0.1434,0.0204
3265.1999,84.8365,1.6670,84.8000,1.8054,-0.1427,0.0263
3265.2399,84.9361,1.6868,85.0000,1.8423,-0.1413,0.0197
3265.2599,84.9859,1.6967,85.0000,1.8423,-0.1406,0.0259
3265.2999,85.0856,1.7166,85.0000,1.8423,-0.1393,0.0191
3265.3199,85.1354,1.7265,85.2000,1.8795,-0.1386,0.0252
3265.3599,85.1852,1.7365,85.2000,1.8795,-0.1378,0.0248
3265.3799,85.2849,1.7565,85.2000,1.8795,-0.1365,0.0187
3265.4199,85.3347,1.7665,85.4000,1.9168,-0.1358,0.0244
3265.4399,85.4343,1.7866,85.4000,1.9168,-0.1343,0.0177
3265.4799,85.4842,1.7965,85.4000,1.9168,-0.1337,0.0244
3265.4999,85.5340,1.8066,85.6000,1.9543,-0.1329,0.0236
3265.5199,85.6336,1.8267,85.6000,1.9543,-0.1316,0.0181
3265.5399,85.6834,1.8367,85.6000,1.9543,-0.1309,0.0236
3265.5599,85.7332,1.8468,85.8000,1.9919,-0.1302,0.0231
3265.5999,85.8329,1.8670,85.8000,1.9919,-0.1288,0.0170
3265.6199,85.8827,1.8771,85.8000,1.9919,-0.1281,0.0227
3265.6599,85.9823,1.8974,86.0000,2.0297,-0.1267,0.0159
3265.6799,86.0320,1.9076,86.0000,2.0297,-0.1259,0.0222
3265.7199,86.0818,1.9178,86.0000,2.0297,-0.1252,0.0217
3265.7399,86.1814,1.9381,86.2000,2.0676,-0.1238,0.0154
3265.7799,86.2809,1.9585,86.2000,2.0676,-0.1222,0.0143
3265.7999,86.3307,1.9687,86.4000,2.1056,-0.1215,0.0211
3265.8399,86.4302,1.9891,86.4000,2.1056,-0.1201,0.0151
3265.8599,86.4800,1.9993,86.4000,2.1056,-0.1194,0.0208
3265.8999,86.5795,2.0198,86.6000,2.1438,-0.1180,0.0140
3265.9199,86.6292,2.0300,86.6000,2.1438,-0.1172,0.0202
3265.9599,86.7287,2.0506,86.8000,2.1821,-0.1158,0.0131
3265.9799,86.7784,2.0609,86.8000,2.1821,-0.1150,0.0198
3266.0199,86.8778,2.0814,86.8000,2.1821,-0.1135,0.0126
3266.0399,86.9276,2.0917,87.0000,2.2205,-0.1128,0.0190
3266.0799,87.0270,2.1124,87.0000,2.2205,-0.1113,0.0121
3266.0999,87.0767,2.1227,87.0000,2.2205,-0.1106,0.0186
3266.1199,87.1264,2.1331,87.2000,2.2591,-0.1098,0.0180
3266.1599,87.2258,2.1537,87.2000,2.2591,-0.1083,0.0116
3266.1999,87.2754,2.1641,87.2000,2.2591,-0.1075,0.0178
3266.2199,87.3748,2.1849,87.4000,2.2977,-0.1060,0.0103
